index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_activation;param_alpha;param_hidden_layer_sizes;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_test_balanced_accuracy;split1_test_balanced_accuracy;split2_test_balanced_accuracy;split3_test_balanced_accuracy;split4_test_balanced_accuracy;mean_test_balanced_accuracy;std_test_balanced_accuracy;rank_test_balanced_accuracy;split0_test_macro-precision;split1_test_macro-precision;split2_test_macro-precision;split3_test_macro-precision;split4_test_macro-precision;mean_test_macro-precision;std_test_macro-precision;rank_test_macro-precision;split0_test_macro-recall;split1_test_macro-recall;split2_test_macro-recall;split3_test_macro-recall;split4_test_macro-recall;mean_test_macro-recall;std_test_macro-recall;rank_test_macro-recall;split0_test_macro-f1_score;split1_test_macro-f1_score;split2_test_macro-f1_score;split3_test_macro-f1_score;split4_test_macro-f1_score;mean_test_macro-f1_score;std_test_macro-f1_score;rank_test_macro-f1_score;split0_test_weighted-precision;split1_test_weighted-precision;split2_test_weighted-precision;split3_test_weighted-precision;split4_test_weighted-precision;mean_test_weighted-precision;std_test_weighted-precision;rank_test_weighted-precision;split0_test_weighted-recall;split1_test_weighted-recall;split2_test_weighted-recall;split3_test_weighted-recall;split4_test_weighted-recall;mean_test_weighted-recall;std_test_weighted-recall;rank_test_weighted-recall;split0_test_weighted-f1_score;split1_test_weighted-f1_score;split2_test_weighted-f1_score;split3_test_weighted-f1_score;split4_test_weighted-f1_score;mean_test_weighted-f1_score;std_test_weighted-f1_score;rank_test_weighted-f1_score
0;112.71178197860718;50.138042028212304;0.13807621002197265;0.0030318334745926385;relu;0.0001;(2,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2,)};0.9975312829790441;0.9994157887793754;0.9970035618038935;0.9975312364547801;0.9987373499425212;0.9980438439919229;0.0008911627587734438;238;0.9813485403480594;0.9953261104239106;0.9833634804415765;0.9827311392307606;0.9909210688691019;0.9867380678626818;0.00543584945722475;220;0.9945292049007203;0.9953995334620814;0.9890884030978342;0.993239820930922;0.9952835605244278;0.9935081045831972;0.0023400055640691157;427;0.9813485403480594;0.9953261104239106;0.9833634804415765;0.9827311392307606;0.9909210688691019;0.9867380678626818;0.00543584945722475;220;0.9877251382537398;0.995360181414121;0.9861729008089624;0.9878715277276858;0.9930665000739718;0.9900392496556961;0.0035349495955457407;234;0.9975152430217992;0.9994153944339524;0.9969773860063748;0.9975088112476853;0.9987319772436378;0.99802976239069;0.0009007439356046006;240;0.9975312829790441;0.9994157887793754;0.9970035618038935;0.9975312364547801;0.9987373499425212;0.9980438439919229;0.0008911627587734438;238;0.9974960009136145;0.9994153807467554;0.9969839799778792;0.9975054181490353;0.9987301379861337;0.9980261835546838;0.0009015430345949551;239
1;75.41355805397033;23.86268131146093;0.1390810489654541;0.0037006688176895427;relu;0.0001;(4,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4,)};0.9904078094376602;0.9899176450634152;0.9997361626745567;0.9993215611631457;0.9995477074420971;0.9957861771561749;0.004596018798990994;624;0.9277323087921766;0.9221722987341443;0.9985092297735818;0.9944274325803303;0.996963954055267;0.9679610447870999;0.03518462874511767;628;0.983984991631638;0.9813319250589035;0.9975291581638209;0.9980618286139032;0.9972618452385545;0.991633949741364;0.007380820951546092;526;0.9277323087921766;0.9221722987341443;0.9985092297735818;0.9944274325803303;0.996963954055267;0.9679610447870999;0.03518462874511767;628;0.9518205149807815;0.9479402194653156;0.9980182301043371;0.9962291447416548;0.9971106525068583;0.9782237523597894;0.023181690231010337;603;0.9901670088027401;0.9895940888341559;0.9997363170519504;0.9993204927715658;0.9995477755816221;0.9956731366084067;0.004734928399130208;635;0.9904078094376602;0.9899176450634152;0.9997361626745567;0.9993215611631457;0.9995477074420971;0.9957861771561749;0.004596018798990994;624;0.9897680070716312;0.9892657172659649;0.9997361643370354;0.99931909659518;0.9995475734403242;0.9955273117420271;0.004911857740834922;630
2;70.64534478187561;19.8249061179263;0.14728503227233886;0.018726723682118907;relu;0.0001;(6,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (6,)};0.9995100256294286;0.9996419350583269;0.9996796261048188;0.9997738537210485;0.9993215611631457;0.9995854003353536;0.00015676849440972613;9;0.9967344029253001;0.9981931388650803;0.9983485222709765;0.9984450738707269;0.9961392031223579;0.9975720682108882;0.0009492664578130625;15;0.9956658341045203;0.9967060204485285;0.996969252714413;0.9976846365812759;0.9936838478112544;0.9961419183319983;0.0013893480378549543;104;0.9967344029253001;0.9981931388650803;0.9983485222709765;0.9984450738707269;0.9961392031223579;0.9975720682108882;0.0009492664578130625;15;0.9961947999918285;0.9974478101761409;0.997657653663604;0.9980642525146636;0.994905821006631;0.9968540674705736;0.0011569897928485119;17;0.9995115510212605;0.9996422941355263;0.9996799418963048;0.9997740279762025;0.99932284188198;0.9995861313822548;0.00015629676171919328;11;0.9995100256294286;0.9996419350583269;0.9996796261048188;0.9997738537210485;0.9993215611631457;0.9995854003353536;0.00015676849440972613;9;0.999510380154915;0.9996419792016064;0.9996796910507674;0.999773896210321;0.9993217634282554;0.9995855420091729;0.0001566875540043894;11
3;67.42477025985718;6.6787952817032625;0.14132227897644042;0.002890818417334542;relu;0.0001;(8,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (8,)};0.9991519674355496;0.9996796261048188;0.9997550081978026;0.9996984716280648;0.9997173171513107;0.9996004781035094;0.00022563681852624055;6;0.9929993595539481;0.9977665943685818;0.9986952962391215;0.998534587162792;0.99773763018454;0.9971466935017966;0.0021098948492714207;20;0.9961812127222843;0.997696337635983;0.9976450276314569;0.9969043620754682;0.9978912438308599;0.9972636367792104;0.0006367573755631895;8;0.9929993595539481;0.9977665943685818;0.9986952962391215;0.998534587162792;0.99773763018454;0.9971466935017966;0.0021098948492714207;20;0.9945473244932923;0.9977278529959798;0.998169468527642;0.9977177724976536;0.997812257610003;0.9971949352249141;0.0013340168541618783;7;0.999152775094835;0.9996797234805067;0.9997553404379769;0.9996990548059448;0.9997175506060827;0.9996008888850693;0.00022544296387450637;6;0.9991519674355496;0.9996796261048188;0.9997550081978026;0.9996984716280648;0.9997173171513107;0.9996004781035094;0.00022563681852624055;6;0.9991471433712604;0.9996792917692662;0.999755116857932;0.9996986353035276;0.9997172745549552;0.9995994923713882;0.00022755592999933112;6
4;65.2957778930664;11.67442893541146;0.1424083709716797;0.003727527454783812;relu;0.0001;(10,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (10,)};0.9991708126036484;0.999227333546916;0.9994911708723593;0.9994346343026214;0.9997550081978026;0.9994157919046696;0.00020815192950990593;36;0.9934034452858008;0.994660257338976;0.9967324123673369;0.9961336012370728;0.9978933759196913;0.9957646184297756;0.0015747465766423065;48;0.996007104301823;0.9965390116757831;0.9972745433852986;0.9965331876783293;0.998047080352434;0.9968801854787335;0.0007093996875554941;27;0.9934034452858008;0.994660257338976;0.9967324123673369;0.9961336012370728;0.9978933759196913;0.9957646184297756;0.0015747465766423065;48;0.9946774683826874;0.995589484579275;0.9970010423563253;0.9963266035211783;0.9979680487246649;0.9963125295128261;0.0011323613159558296;38;0.9991711303938938;0.9992254933381413;0.9994904513910597;0.9994341178968926;0.9997552526381301;0.9994152891316235;0.00020842984711154757;35;0.9991708126036484;0.999227333546916;0.9994911708723593;0.9994346343026214;0.9997550081978026;0.9994157919046696;0.00020815192950990593;36;0.9991678245569363;0.9992251761009012;0.9994905346626707;0.9994336092102064;0.9997549710925094;0.9994144231246448;0.0002091694433268183;36
5;54.086789989471434;9.928485194633568;0.14661130905151368;0.002391216947225632;relu;0.0001;(15,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (15,)};0.9982285541987035;0.9972673991293368;0.9996230895350809;0.9995477074420971;0.9996419350583269;0.9988617370727091;0.0009593493467981902;133;0.9869620772741765;0.9779020716049323;0.9980422649052159;0.9966008384425268;0.9980087012829753;0.9915031907019654;0.007958383299362022;153;0.9945074141083902;0.9790970497242348;0.9970616473736944;0.9980195297166548;0.9970060553138858;0.9931383392473719;0.007116316070415734;458;0.9869620772741765;0.9779020716049323;0.9980422649052159;0.9966008384425268;0.9980087012829753;0.9915031907019654;0.007958383299362022;153;0.9906248026366873;0.9778792119195862;0.9975509924393612;0.9973044578097928;0.9975041185882134;0.9921727166787282;0.00762082383598124;171;0.9982207788533976;0.9973477368196549;0.9996231722859074;0.9995472635873685;0.9996432705989432;0.9988764444290543;0.0009340736065562448;129;0.9982285541987035;0.9972673991293368;0.9996230895350809;0.9995477074420971;0.9996419350583269;0.9988617370727091;0.0009593493467981902;133;0.9982107827270073;0.9972437077407841;0.999623055404882;0.9995467877120912;0.9996423039848445;0.9988533275139219;0.0009694938433537274;132
6;57.223692417144775;6.468375948542288;0.15083713531494142;0.004056874956567106;relu;0.0001;(20,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (20,)};0.9992838836122419;0.9995477074420971;0.9987561954657671;0.9997926992442945;0.9996230895350809;0.9994007150598965;0.0003615975284303011;38;0.993615317962628;0.9965258771545357;0.9910399323104895;0.9985598498952092;0.9978580080943074;0.995519797083434;0.0028077598916102027;54;0.9971529321638816;0.9966897097228765;0.9968566132768623;0.9978354152802433;0.9969998307191029;0.9971069002325933;0.0003952236014401432;12;0.993615317962628;0.9965258771545357;0.9910399323104895;0.9985598498952092;0.9978580080943074;0.995519797083434;0.0028077598916102027;54;0.995362984853286;0.9966015555575726;0.9939071340980516;0.9981968717649629;0.9974259520781914;0.996298899670413;0.0015205673208149842;39;0.9992832722461965;0.9995490335170879;0.9987512413202584;0.9997928417251047;0.9996242770281553;0.9994001331673605;0.0003636891254732194;38;0.9992838836122419;0.9995477074420971;0.9987561954657671;0.9997926992442945;0.9996230895350809;0.9994007150598965;0.0003615975284303011;38;0.9992811765667282;0.9995478758275494;0.9987484620351741;0.9997927100936912;0.9996234221992258;0.9993987293444737;0.0003645870574345571;38
7;48.8648238658905;9.948112637434468;0.15919342041015624;0.007662476765919655;relu;0.0001;(25,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (25,)};0.9985866123925825;0.9987373499425212;0.9996419350583269;0.9992650245934078;0.9984169760473399;0.9989295796068356;0.0004554810185701248;120;0.990589368846639;0.990162395235753;0.9984093452898117;0.9944501640905075;0.9879223627351947;0.9923067272395812;0.0037042246233370676;138;0.9946203673345256;0.9974882704307741;0.9968610546795378;0.9921290845269516;0.9968967740236372;0.9955991101990852;0.0019922036750534954;145;0.990589368846639;0.990162395235753;0.9984093452898117;0.9944501640905075;0.9879223627351947;0.9923067272395812;0.0037042246233370676;138;0.9925732048454197;0.9937569406238516;0.997632506285106;0.9932248485259051;0.9923189729859394;0.9939012946532444;0.0019322485392518518;135;0.9985799359522524;0.9987349283898559;0.9996434899918317;0.9992765348199251;0.9984108668786245;0.9989291512064981;0.0004602711626707182;120;0.9985866123925825;0.9987373499425212;0.9996419350583269;0.9992650245934078;0.9984169760473399;0.9989295796068356;0.0004554810185701248;120;0.9985794291174638;0.998727403156296;0.9996424122220311;0.9992648554916688;0.9984023519931814;0.9989232903961283;0.0004608236374883811;120
8;45.8841646194458;9.911798424845802;0.16441717147827148;0.014581420097748966;relu;0.0001;(30,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (30,)};0.9984358510477913;0.9984169760473399;0.999189642500424;0.9989446506982267;0.9858658575655354;0.9961705955718634;0.00516091579454342;609;0.9881827801166372;0.9895683811438154;0.9952315370479519;0.9918515713006077;0.8863576847952888;0.9702383908808603;0.04200811684713134;611;0.9957869574450254;0.9923823452369273;0.996022198785632;0.9975059372916768;0.9931307253835753;0.9949656328285673;0.0019122924789545586;236;0.9881827801166372;0.9895683811438154;0.9952315370479519;0.9918515713006077;0.8863576847952888;0.9702383908808603;0.04200811684713134;611;0.9918901597937231;0.9909019530544307;0.9956243731396909;0.9946433985959714;0.9241525736953733;0.9794424916558379;0.02769895155363008;590;0.9984307116223721;0.9984124090715082;0.9991880880994567;0.9989417519603156;0.9859506536341183;0.9961847228775543;0.005125712370380315;610;0.9984358510477913;0.9984169760473399;0.999189642500424;0.9989446506982267;0.9858658575655354;0.9961705955718634;0.00516091579454342;609;0.9984213132896576;0.9984061482490661;0.9991885838061478;0.9989386683229087;0.9839097285728978;0.9957728884481357;0.005939224032482753;618
9;57.96404299736023;13.45153211909293;0.15837597846984863;0.002172687118196396;relu;0.0001;(35,);{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (35,)};0.9996042514699232;0.999189642500424;0.99920848802367;0.9997926992442945;0.9980966021521588;0.9991783366780942;0.0005882229649556702;75;0.9970888355811595;0.9939964815811345;0.9970932737595508;0.9985598498952092;0.9875092709964218;0.9948495423626952;0.0039603647082786545;72;0.996336952483153;0.9974096518608676;0.9941063070474211;0.9978354152802433;0.994862503431759;0.9961101660206888;0.0014344820163763867;108;0.9970888355811595;0.9939964815811345;0.9970932737595508;0.9985598498952092;0.9875092709964218;0.9948495423626952;0.0039603647082786545;72;0.9967085237790049;0.9956752794950051;0.9955957083621729;0.9981968717649629;0.9911202828621564;0.9954593332526604;0.002364198947587047;69;0.9996046434950777;0.9991888366710062;0.9992124203714761;0.9997928417251047;0.9980834317012431;0.9991764347927816;0.0005931989085472519;75;0.9996042514699232;0.999189642500424;0.99920848802367;0.9997926992442945;0.9980966021521588;0.9991783366780942;0.0005882229649556702;75;0.999604071739168;0.999185760931647;0.9992099626987784;0.9997927100936912;0.9980816524182308;0.9991748315763032;0.0005937028377706008;75
